function name,learning rate,momentum,lmabda,Uses grad(),mini batch size,epochs,iterations,mse
pgd_osl,0.01,N/A,N/A,False,N/A,N/A,575,0.04447470946438158
pdg_ridge,0.01,N/A,0.01,False,N/A,N/A,575,0.04495334997727653
pdg_ridge,0.01,N/A,0.05,False,N/A,N/A,575,0.04686668389044424
pdg_ridge,0.01,N/A,0.1,False,N/A,N/A,574,0.04925656868011288
pdg_ridge,0.01,N/A,0.5,False,N/A,N/A,572,0.06826001101512791
pgd_osl,0.1,N/A,N/A,False,N/A,N/A,67,0.044428650860951574
pdg_ridge,0.1,N/A,0.01,False,N/A,N/A,67,0.04490742727081543
pdg_ridge,0.1,N/A,0.05,False,N/A,N/A,68,0.046820460169452974
pdg_ridge,0.1,N/A,0.1,False,N/A,N/A,68,0.04920999848524366
pdg_ridge,0.1,N/A,0.5,False,N/A,N/A,70,0.06821452586063037
pgd_osl,0.2,N/A,N/A,False,N/A,N/A,34,0.04442592069817966
pdg_ridge,0.2,N/A,0.01,False,N/A,N/A,34,0.044904723674015115
pdg_ridge,0.2,N/A,0.05,False,N/A,N/A,35,0.046818022735940976
pdg_ridge,0.2,N/A,0.1,False,N/A,N/A,35,0.049207622082992765
pdg_ridge,0.2,N/A,0.5,False,N/A,N/A,37,0.0682123004324859
pgd_osl,0.5,N/A,N/A,False,N/A,N/A,13,0.04442441132775586
pdg_ridge,0.5,N/A,0.01,False,N/A,N/A,13,0.04490318069464915
pdg_ridge,0.5,N/A,0.05,False,N/A,N/A,13,0.04681702652284739
pdg_ridge,0.5,N/A,0.1,False,N/A,N/A,14,0.04920607505865669
pdg_ridge,0.5,N/A,0.5,False,N/A,N/A,15,0.0682099594351451
gdm_ols,0.01,0.1,N/A,False,N/A,N/A,522,0.044469260180996756
gdm_ridge,0.01,0.1,0.01,False,N/A,N/A,522,0.04494791021809094
gdm_ridge,0.01,0.1,0.05,False,N/A,N/A,521,0.04686225879866226
gdm_ridge,0.01,0.1,0.1,False,N/A,N/A,521,0.04925120830702749
gdm_ridge,0.01,0.1,0.5,False,N/A,N/A,519,0.06825501488891013
gdm_ols,0.1,0.1,N/A,False,N/A,N/A,60,0.044427937126236765
gdm_ridge,0.1,0.1,0.01,False,N/A,N/A,60,0.04490671755617772
gdm_ridge,0.1,0.1,0.05,False,N/A,N/A,60,0.04682060839886878
gdm_ridge,0.1,0.1,0.1,False,N/A,N/A,61,0.04920936002970412
gdm_ridge,0.1,0.1,0.5,False,N/A,N/A,63,0.06821397992977504
gdm_ols,0.2,0.1,N/A,False,N/A,N/A,30,0.044425438398798936
gdm_ridge,0.2,0.1,0.01,False,N/A,N/A,30,0.0449042374220109
gdm_ridge,0.2,0.1,0.05,False,N/A,N/A,30,0.04681820183288995
gdm_ridge,0.2,0.1,0.1,False,N/A,N/A,31,0.049207191000965336
gdm_ridge,0.2,0.1,0.5,False,N/A,N/A,33,0.06821170215227482
gdm_ols,0.5,0.1,N/A,False,N/A,N/A,9,0.04442433025633724
gdm_ridge,0.5,0.1,0.01,False,N/A,N/A,9,0.044903066608965994
gdm_ridge,0.5,0.1,0.05,False,N/A,N/A,10,0.0468165546057541
gdm_ridge,0.5,0.1,0.1,False,N/A,N/A,10,0.04920575323051094
gdm_ridge,0.5,0.1,0.5,False,N/A,N/A,11,0.0682090514989943
gdm_ols,0.01,0.2,N/A,False,N/A,N/A,468,0.04446407653080983
gdm_ridge,0.01,0.2,0.01,False,N/A,N/A,468,0.04494273618259304
gdm_ridge,0.01,0.2,0.05,False,N/A,N/A,468,0.0468561463524708
gdm_ridge,0.01,0.2,0.1,False,N/A,N/A,467,0.049246119872970076
gdm_ridge,0.01,0.2,0.5,False,N/A,N/A,466,0.06824932831480504
gdm_ols,0.1,0.2,N/A,False,N/A,N/A,53,0.04442698728003996
gdm_ridge,0.1,0.2,0.01,False,N/A,N/A,53,0.044905768104761094
gdm_ridge,0.1,0.2,0.05,False,N/A,N/A,53,0.04681966041875102
gdm_ridge,0.1,0.2,0.1,False,N/A,N/A,53,0.04920925967168194
gdm_ridge,0.1,0.2,0.5,False,N/A,N/A,55,0.0682139737846991
gdm_ols,0.2,0.2,N/A,False,N/A,N/A,25,0.04442525436302928
gdm_ridge,0.2,0.2,0.01,False,N/A,N/A,25,0.04490406364787861
gdm_ridge,0.2,0.2,0.05,False,N/A,N/A,26,0.04681746152476185
gdm_ridge,0.2,0.2,0.1,False,N/A,N/A,26,0.04920704051789459
gdm_ridge,0.2,0.2,0.5,False,N/A,N/A,28,0.06821136948064291
gdm_ols,0.5,0.2,N/A,False,N/A,N/A,9,0.044425142121235967
gdm_ridge,0.5,0.2,0.01,False,N/A,N/A,9,0.044903934297862914
gdm_ridge,0.5,0.2,0.05,False,N/A,N/A,10,0.04681779058728528
gdm_ridge,0.5,0.2,0.1,False,N/A,N/A,10,0.0492078218149517
gdm_ridge,0.5,0.2,0.5,False,N/A,N/A,14,0.06820876967008327
gdm_ols,0.01,0.3,N/A,False,N/A,N/A,413,0.04445901737365544
gdm_ridge,0.01,0.3,0.01,False,N/A,N/A,413,0.04493768703367124
gdm_ridge,0.01,0.3,0.05,False,N/A,N/A,413,0.04685113707455182
gdm_ridge,0.01,0.3,0.1,False,N/A,N/A,413,0.049240188822613745
gdm_ridge,0.01,0.3,0.5,False,N/A,N/A,411,0.06824476743276633
gdm_ols,0.1,0.3,N/A,False,N/A,N/A,45,0.04442640454711015
gdm_ridge,0.1,0.3,0.01,False,N/A,N/A,45,0.04490519134062813
gdm_ridge,0.1,0.3,0.05,False,N/A,N/A,45,0.04681910722955531
gdm_ridge,0.1,0.3,0.1,False,N/A,N/A,45,0.04920873528100283
gdm_ridge,0.1,0.3,0.5,False,N/A,N/A,48,0.06821269136498688
gdm_ols,0.2,0.3,N/A,False,N/A,N/A,19,0.04442477583927547
gdm_ridge,0.2,0.3,0.01,False,N/A,N/A,19,0.044903575274320866
gdm_ridge,0.2,0.3,0.05,False,N/A,N/A,20,0.046817044075315284
gdm_ridge,0.2,0.3,0.1,False,N/A,N/A,20,0.0492065278828935
gdm_ridge,0.2,0.3,0.5,False,N/A,N/A,22,0.06821025571669953
gdm_ols,0.5,0.3,N/A,False,N/A,N/A,12,0.04442515980443285
gdm_ridge,0.5,0.3,0.01,False,N/A,N/A,12,0.04490378678020018
gdm_ridge,0.5,0.3,0.05,False,N/A,N/A,14,0.04681587992464185
gdm_ridge,0.5,0.3,0.1,False,N/A,N/A,14,0.049204288264663214
gdm_ridge,0.5,0.3,0.5,False,N/A,N/A,17,0.06820971753464283
gdm_ols,0.01,0.4,N/A,False,N/A,N/A,357,0.04445387181506011
gdm_ridge,0.01,0.4,0.01,False,N/A,N/A,357,0.04493255229076788
gdm_ridge,0.01,0.4,0.05,False,N/A,N/A,357,0.04684604541405441
gdm_ridge,0.01,0.4,0.1,False,N/A,N/A,357,0.04923515061132664
gdm_ridge,0.01,0.4,0.5,False,N/A,N/A,356,0.06823918284062241
gdm_ols,0.1,0.4,N/A,False,N/A,N/A,36,0.044425728162590765
gdm_ridge,0.1,0.4,0.01,False,N/A,N/A,36,0.04490452035704483
gdm_ridge,0.1,0.4,0.05,False,N/A,N/A,36,0.04681845726581077
gdm_ridge,0.1,0.4,0.1,False,N/A,N/A,36,0.04920811029047192
gdm_ridge,0.1,0.4,0.5,False,N/A,N/A,39,0.06821197996927146
gdm_ols,0.2,0.4,N/A,False,N/A,N/A,17,0.044424481011619596
gdm_ridge,0.2,0.4,0.01,False,N/A,N/A,17,0.04490300098615896
gdm_ridge,0.2,0.4,0.05,False,N/A,N/A,17,0.046815857451880334
gdm_ridge,0.2,0.4,0.1,False,N/A,N/A,17,0.0492041788637405
gdm_ridge,0.2,0.4,0.5,False,N/A,N/A,21,0.06820997477640331
gdm_ols,0.5,0.4,N/A,False,N/A,N/A,16,0.044425515127518536
gdm_ridge,0.5,0.4,0.01,False,N/A,N/A,15,0.044903435195965145
gdm_ridge,0.5,0.4,0.05,False,N/A,N/A,17,0.04681826913471086
gdm_ridge,0.5,0.4,0.1,False,N/A,N/A,17,0.04920865089845731
gdm_ridge,0.5,0.4,0.5,False,N/A,N/A,21,0.06820702472799342
sgd_ols,0.01,N/A,N/A,False,5,51,16,0.0033444796748565947
sgd_ridge,0.01,N/A,0.01,False,5,51,16,0.004214529077675916
sgd_ridge,0.01,N/A,0.05,False,5,51,16,0.006761790594912168
sgd_ridge,0.01,N/A,0.1,False,5,32,9,0.007447908411904062
sgd_ridge,0.01,N/A,0.5,False,5,51,16,0.021439104426631675
sgd_ols,0.1,N/A,N/A,False,5,51,16,0.0055633509049513325
sgd_ridge,0.1,N/A,0.01,False,5,5,13,0.0024109331882499795
sgd_ridge,0.1,N/A,0.05,False,5,18,4,0.0050882877418757765
sgd_ridge,0.1,N/A,0.1,False,5,51,16,0.007240410290093954
sgd_ridge,0.1,N/A,0.5,False,5,51,16,0.02197734777704225
sgd_ols,0.2,N/A,N/A,False,5,6,N/A,0.002876875195789657
sgd_ridge,0.2,N/A,0.01,False,5,8,7,0.003139075807707682
sgd_ridge,0.2,N/A,0.05,False,5,51,16,0.006271552123225188
sgd_ridge,0.2,N/A,0.1,False,5,9,12,0.0075903149059314366
sgd_ridge,0.2,N/A,0.5,False,5,43,9,0.020372815959698202
sgd_ols,0.5,N/A,N/A,False,5,51,16,0.004144500014612417
sgd_ridge,0.5,N/A,0.01,False,5,51,16,0.005631289688075319
sgd_ridge,0.5,N/A,0.05,False,5,51,16,0.006031115775997194
sgd_ridge,0.5,N/A,0.1,False,5,11,N/A,0.008500981198061554
sgd_ridge,0.5,N/A,0.5,False,5,51,16,0.026629971824278342
sgd_ols,0.01,N/A,N/A,False,10,30,7,0.0015607089613722594
sgd_ridge,0.01,N/A,0.01,False,10,51,8,0.005648715708476651
sgd_ridge,0.01,N/A,0.05,False,10,33,7,0.0035706993916925136
sgd_ridge,0.01,N/A,0.1,False,10,47,7,0.01162250882686906
sgd_ridge,0.01,N/A,0.5,False,10,51,8,0.03164016757158821
sgd_ols,0.1,N/A,N/A,False,10,51,8,0.004483383455709358
sgd_ridge,0.1,N/A,0.01,False,10,51,8,0.00861804645475651
sgd_ridge,0.1,N/A,0.05,False,10,51,8,0.00718584799382733
sgd_ridge,0.1,N/A,0.1,False,10,51,8,0.009602803884250197
sgd_ridge,0.1,N/A,0.5,False,10,51,8,0.023219948845053108
sgd_ols,0.2,N/A,N/A,False,10,51,8,0.003711400536558568
sgd_ridge,0.2,N/A,0.01,False,10,51,8,0.003496617583072978
sgd_ridge,0.2,N/A,0.05,False,10,51,8,0.009666097389413708
sgd_ridge,0.2,N/A,0.1,False,10,51,8,0.008041722740150685
sgd_ridge,0.2,N/A,0.5,False,10,51,8,0.030940706237611793
sgd_ols,0.5,N/A,N/A,False,10,51,8,0.004903661333795358
sgd_ridge,0.5,N/A,0.01,False,10,51,8,0.003509588121383262
sgd_ridge,0.5,N/A,0.05,False,10,31,4,0.009280910092213315
sgd_ridge,0.5,N/A,0.1,False,10,8,4,0.010869319612373599
sgd_ridge,0.5,N/A,0.5,False,10,51,8,0.029701500284495686
sgd_ols,0.01,N/A,N/A,False,15,51,5,0.006718351393000545
sgd_ridge,0.01,N/A,0.01,False,15,51,5,0.011169889727530365
sgd_ridge,0.01,N/A,0.05,False,15,51,5,0.011886699960925265
sgd_ridge,0.01,N/A,0.1,False,15,51,5,0.020146861580404025
sgd_ridge,0.01,N/A,0.5,False,15,51,5,0.030619528201606558
sgd_ols,0.1,N/A,N/A,False,15,18,4,0.009577552592023779
sgd_ridge,0.1,N/A,0.01,False,15,51,5,0.00874862587455624
sgd_ridge,0.1,N/A,0.05,False,15,46,1,0.011959721536477237
sgd_ridge,0.1,N/A,0.1,False,15,40,3,0.014322746772199359
sgd_ridge,0.1,N/A,0.5,False,15,51,5,0.030674806388137306
sgd_ols,0.2,N/A,N/A,False,15,51,5,0.007930018807248392
sgd_ridge,0.2,N/A,0.01,False,15,51,5,0.0066541924181705995
sgd_ridge,0.2,N/A,0.05,False,15,51,5,0.00812472416765842
sgd_ridge,0.2,N/A,0.1,False,15,26,N/A,0.014323318070256294
sgd_ridge,0.2,N/A,0.5,False,15,51,5,0.029562667405587086
sgd_ols,0.5,N/A,N/A,False,15,51,5,0.007566448552165636
sgd_ridge,0.5,N/A,0.01,False,15,51,5,0.006531304860477185
sgd_ridge,0.5,N/A,0.05,False,15,51,5,0.01895718665592429
sgd_ridge,0.5,N/A,0.1,False,15,51,5,0.012372625126006469
sgd_ridge,0.5,N/A,0.5,False,15,51,5,0.03280925282809833
sgd_ols,0.01,N/A,N/A,False,5,75,16,0.0013607372264078511
sgd_ridge,0.01,N/A,0.01,False,5,29,5,0.0035987278802918836
sgd_ridge,0.01,N/A,0.05,False,5,17,1,0.0026960599589592724
sgd_ridge,0.01,N/A,0.1,False,5,16,14,0.004426246512377417
sgd_ridge,0.01,N/A,0.5,False,5,75,16,0.023135029123739534
sgd_ols,0.1,N/A,N/A,False,5,51,14,0.0026484747515919064
sgd_ridge,0.1,N/A,0.01,False,5,75,16,0.003576791639504834
sgd_ridge,0.1,N/A,0.05,False,5,22,15,0.006317632330456558
sgd_ridge,0.1,N/A,0.1,False,5,75,16,0.007746046760486545
sgd_ridge,0.1,N/A,0.5,False,5,75,16,0.02547899371802167
sgd_ols,0.2,N/A,N/A,False,5,75,16,0.0018846805967235815
sgd_ridge,0.2,N/A,0.01,False,5,75,16,0.0035516795345997172
sgd_ridge,0.2,N/A,0.05,False,5,75,16,0.003758854716891066
sgd_ridge,0.2,N/A,0.1,False,5,75,16,0.007875505500651508
sgd_ridge,0.2,N/A,0.5,False,5,75,16,0.02355918477844518
sgd_ols,0.5,N/A,N/A,False,5,75,16,0.002916195688161125
sgd_ridge,0.5,N/A,0.01,False,5,75,16,0.001830069293118915
sgd_ridge,0.5,N/A,0.05,False,5,75,16,0.005550677157227115
sgd_ridge,0.5,N/A,0.1,False,5,75,16,0.008155562024623204
sgd_ridge,0.5,N/A,0.5,False,5,75,16,0.02900189523768941
sgd_ols,0.01,N/A,N/A,False,10,64,N/A,0.006979139655361868
sgd_ridge,0.01,N/A,0.01,False,10,75,8,0.007530762037445797
sgd_ridge,0.01,N/A,0.05,False,10,35,7,0.003636104702716661
sgd_ridge,0.01,N/A,0.1,False,10,74,3,0.011633059795436423
sgd_ridge,0.01,N/A,0.5,False,10,75,8,0.023145556139017066
sgd_ols,0.1,N/A,N/A,False,10,75,8,0.0028112589409984203
sgd_ridge,0.1,N/A,0.01,False,10,75,8,0.006324892133292303
sgd_ridge,0.1,N/A,0.05,False,10,75,8,0.006116523992254258
sgd_ridge,0.1,N/A,0.1,False,10,75,8,0.009637692478678671
sgd_ridge,0.1,N/A,0.5,False,10,58,7,0.029160081332391702
sgd_ols,0.2,N/A,N/A,False,10,75,8,0.007750962135181976
sgd_ridge,0.2,N/A,0.01,False,10,75,8,0.0035089298560583844
sgd_ridge,0.2,N/A,0.05,False,10,75,8,0.007786977101051773
sgd_ridge,0.2,N/A,0.1,False,10,75,8,0.007332587836178649
sgd_ridge,0.2,N/A,0.5,False,10,75,8,0.03329920019541145
sgd_ols,0.5,N/A,N/A,False,10,75,8,0.004314315291803831
sgd_ridge,0.5,N/A,0.01,False,10,75,8,0.008180133623623766
sgd_ridge,0.5,N/A,0.05,False,10,75,8,0.008375297422404263
sgd_ridge,0.5,N/A,0.1,False,10,75,8,0.008526874155766043
sgd_ridge,0.5,N/A,0.5,False,10,75,8,0.02837859412761004
sgd_ols,0.01,N/A,N/A,False,15,73,4,0.007899603699503523
sgd_ridge,0.01,N/A,0.01,False,15,75,5,0.008414224435953497
sgd_ridge,0.01,N/A,0.05,False,15,75,5,0.010168247083274993
sgd_ridge,0.01,N/A,0.1,False,15,75,5,0.015260602762102508
sgd_ridge,0.01,N/A,0.5,False,15,75,5,0.033448091636894044
sgd_ols,0.1,N/A,N/A,False,15,9,2,0.009577959351362665
sgd_ridge,0.1,N/A,0.01,False,15,42,N/A,0.01005815814615974
sgd_ridge,0.1,N/A,0.05,False,15,75,5,0.011969598878318652
sgd_ridge,0.1,N/A,0.1,False,15,46,2,0.01432493704820641
sgd_ridge,0.1,N/A,0.5,False,15,75,5,0.03991720124489076
sgd_ols,0.2,N/A,N/A,False,15,75,5,0.006486545279383024
sgd_ridge,0.2,N/A,0.01,False,15,64,3,0.010056233242902855
sgd_ridge,0.2,N/A,0.05,False,15,75,5,0.009538882305916391
sgd_ridge,0.2,N/A,0.1,False,15,35,4,0.014325531671645481
sgd_ridge,0.2,N/A,0.5,False,15,17,N/A,0.032705058516353615
sgd_ols,0.5,N/A,N/A,False,15,75,5,0.012088575159753112
sgd_ridge,0.5,N/A,0.01,False,15,75,5,0.009503073622921831
sgd_ridge,0.5,N/A,0.05,False,15,75,5,0.00806598055161344
sgd_ridge,0.5,N/A,0.1,False,15,75,5,0.014404373859072207
sgd_ridge,0.5,N/A,0.5,False,15,75,5,0.04351283972864982
sgdm_ols,0.01,N/A,N/A,False,5,51,16,0.0014778835498012724
sgdm_ridge,0.01,N/A,0.01,False,5,16,9,0.0007213862580637037
sgdm_ridge,0.01,N/A,0.05,False,5,14,6,0.0027131056894299094
sgdm_ridge,0.01,N/A,0.1,False,5,51,16,0.010824800725256762
sgdm_ridge,0.01,N/A,0.5,False,5,29,10,0.025576448517519022
sgdm_ols,0.1,N/A,N/A,False,5,51,16,0.0014942900503389662
sgdm_ridge,0.1,N/A,0.01,False,5,51,16,0.004398816257778381
sgdm_ridge,0.1,N/A,0.05,False,5,51,16,0.005971695491906536
sgdm_ridge,0.1,N/A,0.1,False,5,51,16,0.007505064849677905
sgdm_ridge,0.1,N/A,0.5,False,5,51,16,0.02716835846199031
sgdm_ols,0.2,N/A,N/A,False,5,46,11,0.005620371154973464
sgdm_ridge,0.2,N/A,0.01,False,5,51,16,0.00427781487397363
sgdm_ridge,0.2,N/A,0.05,False,5,51,16,0.005652246035119754
sgdm_ridge,0.2,N/A,0.1,False,5,51,16,0.00874395032661286
sgdm_ridge,0.2,N/A,0.5,False,5,37,15,0.026495599033423065
sgdm_ols,0.5,N/A,N/A,False,5,51,16,0.0031045611007308525
sgdm_ridge,0.5,N/A,0.01,False,5,26,9,0.001626442329997875
sgdm_ridge,0.5,N/A,0.05,False,5,51,16,0.0050422032415102505
sgdm_ridge,0.5,N/A,0.1,False,5,51,16,0.005592783077355775
sgdm_ridge,0.5,N/A,0.5,False,5,51,16,0.03659065489333342
sgdm_ols,0.01,N/A,N/A,False,5,51,16,0.0027483865818832653
sgdm_ridge,0.01,N/A,0.01,False,5,37,8,0.0021322402882614604
sgdm_ridge,0.01,N/A,0.05,False,5,32,4,0.004944263548435762
sgdm_ridge,0.01,N/A,0.1,False,5,51,16,0.00548120699897576
sgdm_ridge,0.01,N/A,0.5,False,5,51,16,0.023931216048744576
sgdm_ols,0.1,N/A,N/A,False,5,51,16,0.0024822594031863173
sgdm_ridge,0.1,N/A,0.01,False,5,51,16,0.003989874175400404
sgdm_ridge,0.1,N/A,0.05,False,5,51,16,0.003926893534921122
sgdm_ridge,0.1,N/A,0.1,False,5,51,16,0.009340816178752338
sgdm_ridge,0.1,N/A,0.5,False,5,51,16,0.022565772629592272
sgdm_ols,0.2,N/A,N/A,False,5,51,16,0.001334422490966239
sgdm_ridge,0.2,N/A,0.01,False,5,51,16,0.003745062721049995
sgdm_ridge,0.2,N/A,0.05,False,5,51,16,0.005469251527870455
sgdm_ridge,0.2,N/A,0.1,False,5,51,16,0.010402964656323486
sgdm_ridge,0.2,N/A,0.5,False,5,51,16,0.021612471123417982
sgdm_ols,0.5,N/A,N/A,False,5,51,16,0.002165505752567343
sgdm_ridge,0.5,N/A,0.01,False,5,51,16,0.002367713517798886
sgdm_ridge,0.5,N/A,0.05,False,5,33,N/A,0.0053859250036729185
sgdm_ridge,0.5,N/A,0.1,False,5,51,16,0.004700132116815734
sgdm_ridge,0.5,N/A,0.5,False,5,51,16,0.03308277849684639
sgdm_ols,0.01,N/A,N/A,False,5,35,10,0.0025845979365306197
sgdm_ridge,0.01,N/A,0.01,False,5,16,8,0.0016718295370081065
sgdm_ridge,0.01,N/A,0.05,False,5,51,16,0.006454252198608332
sgdm_ridge,0.01,N/A,0.1,False,5,51,16,0.0073573123815196964
sgdm_ridge,0.01,N/A,0.5,False,5,51,16,0.025578683563524662
sgdm_ols,0.1,N/A,N/A,False,5,36,N/A,0.0013997104061958619
sgdm_ridge,0.1,N/A,0.01,False,5,46,9,0.00319636370870821
sgdm_ridge,0.1,N/A,0.05,False,5,51,16,0.0031240437774415174
sgdm_ridge,0.1,N/A,0.1,False,5,51,16,0.005118376091490742
sgdm_ridge,0.1,N/A,0.5,False,5,51,16,0.03460346792248499
sgdm_ols,0.2,N/A,N/A,False,5,51,16,0.002398287267893647
sgdm_ridge,0.2,N/A,0.01,False,5,29,6,0.003663345084875537
sgdm_ridge,0.2,N/A,0.05,False,5,17,6,0.00499487759044535
sgdm_ridge,0.2,N/A,0.1,False,5,51,16,0.008150023232088976
sgdm_ridge,0.2,N/A,0.5,False,5,51,16,0.025005098647523663
sgdm_ols,0.5,N/A,N/A,False,5,51,16,0.007144391561969866
sgdm_ridge,0.5,N/A,0.01,False,5,21,5,0.003232063987077824
sgdm_ridge,0.5,N/A,0.05,False,5,51,16,0.006877831369912969
sgdm_ridge,0.5,N/A,0.1,False,5,51,16,0.009536741586576282
sgdm_ridge,0.5,N/A,0.5,False,5,51,16,0.035033574017195535
sgdm_ols,0.01,N/A,N/A,False,5,19,5,0.002659082416737387
sgdm_ridge,0.01,N/A,0.01,False,5,11,10,0.004853400548591229
sgdm_ridge,0.01,N/A,0.05,False,5,51,16,0.005313845652791648
sgdm_ridge,0.01,N/A,0.1,False,5,51,16,0.008267576592328366
sgdm_ridge,0.01,N/A,0.5,False,5,11,1,0.019292059214501646
sgdm_ols,0.1,N/A,N/A,False,5,19,12,0.0026694490103517363
sgdm_ridge,0.1,N/A,0.01,False,5,51,16,0.001965293911242861
sgdm_ridge,0.1,N/A,0.05,False,5,51,16,0.004203061651146298
sgdm_ridge,0.1,N/A,0.1,False,5,51,16,0.00867232224677631
sgdm_ridge,0.1,N/A,0.5,False,5,51,16,0.023253645116959213
sgdm_ols,0.2,N/A,N/A,False,5,21,5,0.0017049761656444372
sgdm_ridge,0.2,N/A,0.01,False,5,51,16,0.0014640664250035209
sgdm_ridge,0.2,N/A,0.05,False,5,8,15,0.004934689646565939
sgdm_ridge,0.2,N/A,0.1,False,5,51,16,0.007792360845131224
sgdm_ridge,0.2,N/A,0.5,False,5,16,N/A,0.022680621854883544
sgdm_ols,0.5,N/A,N/A,False,5,51,16,0.0017108176742939097
sgdm_ridge,0.5,N/A,0.01,False,5,51,16,0.0041477776777791185
sgdm_ridge,0.5,N/A,0.05,False,5,51,16,0.0036560547195286074
sgdm_ridge,0.5,N/A,0.1,False,5,12,8,0.006890389034572076
sgdm_ridge,0.5,N/A,0.5,False,5,51,16,0.042976646527950274
sgdm_ols,0.01,N/A,N/A,False,10,28,7,0.001541055928595496
sgdm_ridge,0.01,N/A,0.01,False,10,35,3,0.002258102041089222
sgdm_ridge,0.01,N/A,0.05,False,10,29,3,0.0034929753490948
sgdm_ridge,0.01,N/A,0.1,False,10,51,8,0.006811523665964244
sgdm_ridge,0.01,N/A,0.5,False,10,46,6,0.029123853061759603
sgdm_ols,0.1,N/A,N/A,False,10,51,8,0.005274266205724843
sgdm_ridge,0.1,N/A,0.01,False,10,51,8,0.007989633764602681
sgdm_ridge,0.1,N/A,0.05,False,10,51,8,0.006311091432689047
sgdm_ridge,0.1,N/A,0.1,False,10,51,8,0.009040469301165224
sgdm_ridge,0.1,N/A,0.5,False,10,51,8,0.03137725178135247
sgdm_ols,0.2,N/A,N/A,False,10,51,8,0.004072309808301418
sgdm_ridge,0.2,N/A,0.01,False,10,51,8,0.007430099802647793
sgdm_ridge,0.2,N/A,0.05,False,10,51,8,0.007968244548711187
sgdm_ridge,0.2,N/A,0.1,False,10,51,8,0.0079711665425265
sgdm_ridge,0.2,N/A,0.5,False,10,51,8,0.03080084102514309
sgdm_ols,0.5,N/A,N/A,False,10,51,8,0.00278389077255603
sgdm_ridge,0.5,N/A,0.01,False,10,18,1,0.00564598833824109
sgdm_ridge,0.5,N/A,0.05,False,10,43,7,0.0077935025952781565
sgdm_ridge,0.5,N/A,0.1,False,10,21,2,0.012577965356542648
sgdm_ridge,0.5,N/A,0.5,False,10,51,8,0.025716534797606303
sgdm_ols,0.01,N/A,N/A,False,10,51,8,0.005390216358695115
sgdm_ridge,0.01,N/A,0.01,False,10,49,5,0.007448448151295129
sgdm_ridge,0.01,N/A,0.05,False,10,42,4,0.007511021073300114
sgdm_ridge,0.01,N/A,0.1,False,10,44,5,0.011680614765271258
sgdm_ridge,0.01,N/A,0.5,False,10,45,2,0.02910351192024581
sgdm_ols,0.1,N/A,N/A,False,10,51,8,0.007054964542928021
sgdm_ridge,0.1,N/A,0.01,False,10,51,8,0.0041249960834845514
sgdm_ridge,0.1,N/A,0.05,False,10,51,8,0.006131148559920098
sgdm_ridge,0.1,N/A,0.1,False,10,51,8,0.011925955863929196
sgdm_ridge,0.1,N/A,0.5,False,10,51,8,0.029322456234622034
sgdm_ols,0.2,N/A,N/A,False,10,18,2,0.006941550928273369
sgdm_ridge,0.2,N/A,0.01,False,10,51,8,0.008012230947289525
sgdm_ridge,0.2,N/A,0.05,False,10,51,8,0.009620983922684831
sgdm_ridge,0.2,N/A,0.1,False,10,51,8,0.01006802576595369
sgdm_ridge,0.2,N/A,0.5,False,10,51,8,0.029003039280597928
sgdm_ols,0.5,N/A,N/A,False,10,14,4,0.0036349814301752507
sgdm_ridge,0.5,N/A,0.01,False,10,51,8,0.0060758035033962035
sgdm_ridge,0.5,N/A,0.05,False,10,51,8,0.009891869935180063
sgdm_ridge,0.5,N/A,0.1,False,10,51,8,0.008949298157640569
sgdm_ridge,0.5,N/A,0.5,False,10,51,8,0.023543896043887902
sgdm_ols,0.01,N/A,N/A,False,10,21,5,0.0015622640525468944
sgdm_ridge,0.01,N/A,0.01,False,10,23,N/A,0.001959638331472377
sgdm_ridge,0.01,N/A,0.05,False,10,31,3,0.006833072710087154
sgdm_ridge,0.01,N/A,0.1,False,10,42,6,0.011620116286268939
sgdm_ridge,0.01,N/A,0.5,False,10,51,8,0.026218983646124905
sgdm_ols,0.1,N/A,N/A,False,10,8,1,0.006994822483351239
sgdm_ridge,0.1,N/A,0.01,False,10,51,8,0.008484891239025646
sgdm_ridge,0.1,N/A,0.05,False,10,41,4,0.009376734140517103
sgdm_ridge,0.1,N/A,0.1,False,10,51,8,0.009668713959994538
sgdm_ridge,0.1,N/A,0.5,False,10,37,3,0.029345200209909442
sgdm_ols,0.2,N/A,N/A,False,10,51,8,0.006819229216341944
sgdm_ridge,0.2,N/A,0.01,False,10,16,N/A,0.007750162592466169
sgdm_ridge,0.2,N/A,0.05,False,10,51,8,0.010356847684992844
sgdm_ridge,0.2,N/A,0.1,False,10,51,8,0.011003270249110932
sgdm_ridge,0.2,N/A,0.5,False,10,51,8,0.028787132850018233
sgdm_ols,0.5,N/A,N/A,False,10,51,8,0.0053884391890341886
sgdm_ridge,0.5,N/A,0.01,False,10,15,7,0.005653229408598645
sgdm_ridge,0.5,N/A,0.05,False,10,51,8,0.010697842653698093
sgdm_ridge,0.5,N/A,0.1,False,10,46,5,0.011505392453157137
sgdm_ridge,0.5,N/A,0.5,False,10,51,8,0.0266084500636091
sgdm_ols,0.01,N/A,N/A,False,10,51,8,0.005270532271419277
sgdm_ridge,0.01,N/A,0.01,False,10,51,8,0.006030843753646688
